id,shipment,number_customer_calls,customer_rating,product_cost,number_prior_purchases,product_importance,gender,discount,weight,weekday_of_purchase,week_of_purchase,on_Time
5947,Flight,6,5,269,4,low,M,9,1826,2,18,1
5948,Flight,6,2,161,4,low,M,10,1683,2,18,1
5949,Flight,4,4,256,5,low,M,9,1622,2,18,0
5950,Flight,5,1,303,5,medium,F,9,1203,2,18,1
5951,Flight,5,3,257,5,medium,F,7,1565,2,18,0
5952,Flight,7,3,310,4,medium,F,8,1497,2,18,1
5953,Flight,5,3,238,5,medium,M,2,1150,2,18,0
5954,Flight,6,3,191,6,medium,F,2,4471,2,18,1
5955,Ship,4,3,252,3,medium,F,7,4852,2,18,1
5956,Ship,5,5,228,3,medium,F,8,4731,2,18,0
5957,Ship,4,3,208,2,medium,F,4,4767,2,18,0
5958,Ship,3,3,176,3,low,F,1,5168,2,18,1
5959,Ship,3,1,233,3,low,F,7,4874,2,18,1
5960,Ship,5,5,104,4,low,M,2,5235,2,18,1
5961,Ship,3,4,237,3,low,M,1,5980,2,18,1
5962,Ship,2,5,252,3,medium,M,7,5281,2,18,1
5963,Ship,5,2,135,3,medium,M,9,5173,2,18,1
5964,Ship,5,5,137,2,low,M,8,5111,2,18,0
5965,Ship,4,3,228,3,medium,F,1,5129,2,18,0
5966,Ship,4,3,236,4,medium,M,1,5783,2,18,0
5967,Ship,3,4,239,4,medium,F,8,4537,2,18,1
5968,Ship,2,2,199,3,low,M,1,4697,2,18,0
5969,Ship,3,4,269,2,medium,M,2,4177,2,18,1
5970,Ship,2,2,226,3,low,M,5,5875,2,18,1
5971,Ship,3,1,264,3,low,F,5,5043,2,18,1
5972,Ship,5,4,264,3,medium,M,10,4025,2,18,0
5973,Ship,4,3,186,3,low,M,2,4437,2,18,0
5974,Ship,3,5,154,3,high,F,2,4219,2,18,1
5975,Ship,3,1,239,2,medium,F,2,5757,2,18,0
5976,Ship,3,5,139,2,low,F,7,4449,2,18,0
5977,Ship,5,4,138,2,medium,F,8,5885,2,18,0
5978,Ship,3,1,286,4,medium,M,4,5106,2,18,1
5979,Ship,4,3,275,5,low,M,2,4622,2,18,0
5980,Ship,4,5,195,2,low,M,2,4008,2,18,0
5981,Ship,3,4,267,3,high,M,8,5337,2,18,0
5982,Ship,4,3,223,3,medium,F,7,5935,2,18,1
5983,Ship,4,4,198,2,low,M,6,5520,2,18,1
5984,Ship,6,5,250,2,low,F,7,4724,2,18,1
5985,Ship,3,3,237,4,low,F,8,5761,2,18,1
5986,Ship,5,4,193,3,medium,M,4,5873,2,18,1
5987,Ship,5,2,216,4,medium,F,9,5804,2,18,1
5988,Ship,3,2,253,2,medium,F,2,4567,2,18,1
5989,Ship,3,1,132,3,low,F,2,4785,2,18,1
5990,Ship,5,4,140,4,low,M,3,4018,2,18,1
5991,Ship,2,4,114,4,low,M,9,4452,2,18,0
5992,Ship,3,5,238,6,medium,M,8,5620,2,18,1
5993,Ship,3,1,210,2,low,M,9,5932,2,18,1
5994,Ship,4,4,272,4,medium,M,4,4363,2,18,0
5995,Ship,4,5,184,3,medium,F,9,5594,2,18,1
5996,Ship,4,1,168,2,low,M,3,4665,2,18,0
5997,Ship,4,2,231,5,low,M,7,4718,2,18,1
5998,Ship,4,1,143,2,medium,F,5,4057,2,18,1
5999,Ship,4,2,182,3,medium,M,9,5735,2,18,1
6000,Ship,2,4,221,3,low,F,3,4076,2,18,1
6001,Ship,6,1,225,6,low,M,8,5714,2,18,0
6002,Ship,3,5,227,3,high,M,9,4892,2,18,0
6003,Ship,3,1,266,3,low,M,5,5154,2,18,1
6004,Ship,4,2,247,4,high,F,9,4588,2,18,0
6005,Ship,3,2,154,3,medium,M,1,5322,2,18,0
6006,Ship,5,3,179,3,low,F,3,4131,2,18,1
6007,Ship,3,3,249,2,medium,M,9,4034,2,18,0
6008,Ship,3,5,156,4,low,M,5,4661,2,18,0
6009,Ship,3,5,206,3,low,F,6,4620,2,18,0
6010,Ship,4,1,245,3,medium,F,5,4173,2,18,1
6011,Ship,4,5,197,2,low,M,3,4379,2,18,0
6012,Ship,3,4,188,4,medium,M,5,5216,2,18,0
6013,Ship,3,3,237,2,low,F,2,4263,2,18,0
6014,Ship,4,4,174,2,medium,F,2,5892,2,18,1
6015,Ship,5,3,266,3,low,M,4,4969,2,18,0
6016,Ship,3,3,151,3,low,M,7,4611,2,18,1
6017,Ship,4,3,271,2,medium,M,9,4967,2,18,0
6018,Ship,4,1,214,2,low,F,10,4447,2,18,1
6019,Ship,6,5,261,5,low,M,1,5442,2,18,1
6020,Ship,3,1,166,2,high,F,6,5905,2,18,0
6021,Ship,3,4,269,2,low,F,8,5294,2,18,0
6022,Ship,3,2,167,3,medium,M,5,5995,2,18,0
6023,Ship,4,1,200,2,medium,F,5,5249,2,18,1
6024,Ship,4,4,159,3,low,F,1,4194,2,18,0
6025,Ship,4,2,197,2,low,F,1,4977,3,18,1
6026,Ship,4,5,219,2,high,M,4,4069,3,18,0
6027,Ship,3,2,239,3,low,F,10,4486,3,18,1
6028,Ship,3,1,146,2,medium,F,8,5375,3,18,1
6029,Ship,5,1,173,2,low,F,4,4242,3,18,0
6030,Ship,4,3,220,3,low,F,6,4894,3,18,0
6031,Ship,3,5,185,3,medium,M,5,4317,3,18,0
6032,Ship,4,2,170,2,medium,M,5,4996,3,18,0
6033,Ship,4,3,250,3,high,F,4,5272,3,18,0
6034,Ship,3,4,145,3,low,F,7,4079,3,18,0
6035,Ship,3,2,211,4,high,M,1,5831,3,18,0
6036,Ship,5,5,249,3,low,M,1,4274,3,18,1
6037,Ship,3,3,237,2,medium,M,8,5516,3,18,1
6038,Ship,4,5,144,2,medium,M,8,5478,3,18,1
6039,Ship,4,4,171,3,low,M,6,4343,3,18,0
6040,Ship,3,1,203,3,medium,F,4,4965,3,18,1
6041,Ship,5,1,137,4,high,F,1,4042,3,18,1
6042,Ship,4,2,212,3,medium,M,3,5427,3,18,0
6043,Ship,3,3,209,3,high,F,2,4036,3,18,0
6044,Ship,3,4,223,3,low,F,7,5336,3,18,0
6045,Ship,3,2,164,2,medium,F,7,4150,3,18,1
6046,Ship,3,3,220,3,high,F,6,5269,3,18,0
6047,Ship,3,4,216,3,medium,M,3,5651,3,18,1
6048,Road,3,2,215,2,medium,M,7,5988,3,18,0
6049,Road,4,2,146,3,low,F,4,5659,3,18,1
6050,Road,5,2,168,2,low,F,10,5225,3,18,0
6051,Road,4,4,218,6,medium,M,8,5101,3,18,0
6052,Road,4,3,143,4,medium,F,2,4919,3,18,1
6053,Road,3,1,233,3,medium,M,7,5331,3,18,1
6054,Road,4,1,195,3,low,M,2,4418,3,18,1
6055,Road,4,2,206,2,medium,M,5,4635,3,18,1
6056,Road,4,5,181,3,medium,M,1,5310,3,18,1
6057,Road,4,2,150,4,low,F,1,5922,3,18,0
6058,Road,3,5,258,4,low,F,3,4212,3,18,0
6059,Road,4,3,149,4,medium,M,1,4678,3,18,1
6060,Road,5,1,163,3,low,M,4,4200,3,18,1
6061,Road,3,3,259,2,high,M,8,4481,3,18,1
6062,Road,5,1,187,2,low,F,7,4792,3,18,1
6063,Road,3,5,172,3,medium,M,1,5024,3,18,0
6064,Road,3,5,139,2,low,M,2,5839,3,18,1
6065,Road,5,1,203,3,low,F,2,4162,3,18,0
6066,Road,3,3,150,4,medium,F,1,4662,3,18,1
6067,Road,3,1,201,6,medium,M,10,5077,3,18,0
6068,Road,3,4,194,2,medium,M,7,5553,3,18,1
6069,Road,3,4,159,3,high,M,4,4756,3,18,0
6070,Flight,4,2,238,2,medium,F,9,4937,3,18,1
6071,Flight,3,5,189,2,low,M,8,4567,3,18,1
6072,Flight,2,1,173,2,high,M,1,4135,3,18,0
6073,Flight,4,1,171,4,medium,M,2,5082,3,18,1
6074,Flight,5,3,154,2,low,M,3,5440,3,18,0
6075,Flight,4,1,173,3,low,F,4,4634,3,18,1
6076,Flight,3,4,186,6,low,F,8,4134,3,18,1
6077,Flight,4,1,224,3,low,M,9,5546,3,18,0
6078,Flight,4,3,186,3,medium,F,9,5131,3,18,0
6079,Flight,4,4,196,3,low,M,5,5514,3,18,1
6080,Flight,2,2,149,3,low,F,4,4819,3,18,0
6081,Flight,4,3,224,2,medium,M,8,5961,3,18,0
6082,Flight,3,1,154,2,low,F,10,5594,3,18,0
6083,Flight,3,3,170,4,low,M,3,4049,3,18,1
6084,Flight,3,4,150,2,low,F,6,5987,3,18,1
6085,Flight,5,2,240,3,low,M,7,4744,3,18,0
6086,Flight,3,3,139,2,medium,F,4,5958,3,18,0
6087,Flight,3,3,251,3,medium,M,2,5972,3,18,1
6088,Flight,4,4,237,3,medium,M,4,4747,3,18,0
6089,Flight,3,2,227,3,low,F,4,4450,3,18,1
6090,Flight,5,5,131,5,low,F,1,5299,3,18,0
6091,Flight,5,2,161,3,low,M,8,5804,3,18,0
6092,Ship,3,5,195,3,medium,F,9,4224,3,18,1
6093,Ship,2,3,266,2,low,M,1,5356,3,18,1
6094,Ship,3,2,198,2,low,M,9,4250,3,18,0
6095,Ship,4,3,200,4,low,F,10,4291,3,18,0
6096,Ship,6,1,196,4,medium,F,2,5844,3,18,1
6097,Ship,2,1,285,5,low,M,4,5759,3,18,1
6098,Ship,4,2,265,2,low,M,2,5649,3,18,1
6099,Ship,3,2,131,5,low,F,8,5084,3,18,1
6100,Ship,5,4,216,3,medium,F,2,5404,3,18,0
6101,Ship,4,1,253,4,low,F,1,5621,3,18,1
6102,Ship,5,3,230,4,medium,M,4,5278,3,18,0
6103,Ship,4,1,173,4,medium,F,1,4684,3,18,1
6104,Ship,3,5,206,2,low,F,4,4080,3,18,1
6105,Ship,5,3,189,5,low,M,7,4869,3,18,1
6106,Ship,3,5,270,3,high,M,1,4078,3,18,0
6107,Ship,4,4,266,3,low,M,3,5531,3,18,0
6108,Ship,3,5,270,3,medium,M,7,5477,3,18,0
6109,Ship,3,4,216,8,medium,F,8,4616,3,18,1
6110,Ship,3,1,147,8,medium,M,6,4575,3,18,1
6111,Ship,3,2,270,6,medium,F,10,4725,3,18,0
6112,Ship,3,2,261,8,low,F,3,5171,3,18,1
6113,Ship,3,3,261,8,medium,M,3,4007,3,18,0
6114,Ship,4,2,177,6,low,F,3,4392,3,18,0
6115,Ship,4,4,142,10,high,F,7,4624,3,18,1
6116,Ship,5,4,222,3,medium,F,10,4663,3,18,1
6117,Ship,4,4,186,7,medium,M,9,5418,3,18,1
6118,Ship,3,2,177,3,medium,M,8,5006,3,18,0
6119,Ship,4,1,251,4,low,M,3,4433,3,18,1
6120,Ship,3,5,240,7,medium,F,9,5525,3,18,0
6121,Ship,3,4,260,4,medium,M,10,5425,3,18,1
6122,Ship,4,2,206,7,high,M,3,4991,3,18,1
6123,Ship,4,3,242,2,low,M,3,4811,3,18,0
6124,Ship,3,1,194,3,low,F,1,5566,3,18,1
6125,Ship,5,1,232,3,low,F,10,1014,3,18,0
6126,Ship,6,2,279,4,low,F,10,1990,3,18,0
6127,Ship,6,4,251,4,low,F,10,1568,3,18,0
6128,Ship,6,1,300,5,low,F,10,1787,3,18,1
6129,Ship,7,3,133,5,low,F,4,1783,3,18,0
6130,Ship,6,1,283,4,low,M,8,1404,3,18,1
6131,Ship,7,4,296,4,low,F,8,1717,3,18,0
6132,Ship,6,2,261,4,medium,M,8,1891,3,18,1
6133,Ship,6,2,286,4,low,F,3,1959,3,18,1
6134,Ship,6,1,298,4,low,F,1,1735,3,18,0
6135,Ship,6,1,287,4,medium,F,1,1581,3,18,1
6136,Ship,6,5,251,4,medium,F,3,1660,3,18,1
6137,Ship,5,2,231,5,low,F,4,1913,3,18,0
6138,Ship,5,1,249,5,medium,M,10,1561,3,18,1
6139,Ship,5,2,244,5,low,M,10,1699,3,18,1
6140,Ship,7,1,264,4,medium,F,9,1829,3,18,0
6141,Ship,5,1,254,5,medium,M,10,1020,3,18,1
6142,Ship,4,4,264,6,low,F,6,1758,3,18,1
6143,Ship,6,4,309,4,low,M,9,1771,3,18,0
6144,Ship,5,1,298,4,low,F,4,1853,3,18,1
6145,Ship,5,5,265,5,medium,M,1,1568,3,18,1
6146,Ship,6,2,246,4,medium,M,7,1071,3,18,1
6147,Ship,5,2,222,5,low,F,5,1329,3,18,1
6148,Ship,7,5,250,4,low,M,1,1690,3,18,0
6149,Ship,4,2,240,5,medium,M,7,1711,3,18,0
6150,Ship,4,1,246,6,low,F,6,1335,3,18,0
6151,Ship,6,2,293,5,medium,F,4,1281,3,18,1
6152,Ship,5,5,189,5,low,M,3,5254,3,18,0
6153,Ship,3,5,270,3,high,F,7,4459,3,18,0
6154,Ship,4,4,266,3,low,M,10,5221,3,18,1
6155,Ship,3,2,270,3,medium,M,9,5873,3,18,0
6156,Ship,3,3,216,8,medium,M,4,5329,3,18,0
6157,Ship,3,3,147,8,medium,F,7,5822,3,18,1
6158,Ship,3,5,270,6,medium,F,9,4195,3,18,1
6159,Ship,3,3,261,8,low,M,10,4145,3,18,1
6160,Ship,3,1,261,8,medium,F,9,5248,3,18,0
6161,Ship,4,4,177,6,low,M,6,5451,3,18,0
6162,Ship,4,2,142,10,high,F,9,4280,3,18,0
6163,Ship,5,3,222,3,medium,F,10,4597,3,18,1
6164,Ship,4,5,186,7,medium,F,1,4357,3,18,1
6165,Ship,3,3,177,3,medium,M,10,5374,3,18,0
6166,Ship,4,4,251,4,low,F,1,4252,3,18,1
6167,Ship,3,3,240,7,medium,M,3,4385,3,18,1
6168,Ship,3,5,260,4,medium,F,8,4162,3,18,0
6169,Ship,4,2,206,7,high,M,7,5479,3,18,0
6170,Ship,4,5,242,2,low,M,4,5341,3,18,1
6171,Ship,3,2,194,3,low,F,3,5779,3,18,0
6172,Ship,5,2,232,3,low,F,1,1187,3,18,0
6173,Ship,6,4,279,4,low,F,1,1246,3,18,0
6174,Ship,6,3,251,4,low,M,1,1230,3,18,0
6175,Ship,6,2,300,5,low,M,3,1696,3,18,1
6176,Ship,7,5,133,5,low,F,7,1239,3,18,0
6177,Ship,6,4,283,4,low,F,10,1512,3,18,1
6178,Ship,7,5,296,4,low,F,2,1823,3,18,0
6179,Ship,6,1,261,4,medium,F,8,1524,3,18,1
6180,Ship,6,3,286,4,low,M,5,1750,3,18,0
6181,Ship,6,5,298,4,low,M,3,1520,3,18,1
6182,Ship,6,3,287,4,medium,F,8,1850,3,18,0
6183,Ship,6,2,251,4,medium,F,6,1864,3,18,1
6184,Ship,5,4,231,5,low,M,10,1247,3,18,1
6185,Road,5,1,249,5,medium,F,1,1654,3,18,0
6186,Road,5,5,244,5,low,M,5,1787,3,18,1
6187,Road,7,3,264,4,medium,M,3,1296,3,18,1
6188,Road,5,4,254,5,medium,M,7,1545,3,18,1
6189,Road,4,1,264,6,low,M,7,1007,3,18,1
6190,Road,6,2,309,4,low,F,6,1335,3,18,1
6191,Road,5,1,298,4,low,M,4,1551,3,18,1
6192,Road,5,3,265,5,medium,F,6,1929,3,18,1
6193,Road,6,2,246,4,medium,F,7,1297,3,18,0
6194,Road,5,5,222,5,low,F,4,1311,3,18,1
6195,Road,7,1,250,4,low,M,9,1890,3,18,0
6196,Road,6,5,269,4,low,F,2,1243,3,18,1
6197,Road,6,2,161,4,low,F,9,1377,3,18,1
6198,Road,4,3,256,5,low,F,5,1533,3,18,0
6199,Road,5,1,303,5,medium,F,4,1009,3,18,1
6200,Road,5,3,257,5,medium,F,3,1953,3,18,1
6201,Road,5,2,259,5,low,F,3,1724,3,18,0
6202,Road,4,4,249,6,low,F,1,1398,3,18,0
6203,Road,6,2,289,4,high,F,3,1116,3,18,1
6204,Road,6,2,308,5,medium,F,6,1118,3,18,1
6205,Road,6,3,297,4,medium,F,2,1520,3,18,0
6206,Road,4,2,255,5,low,M,1,1353,3,18,0
6207,Flight,6,4,266,4,low,M,9,1253,3,18,0
6208,Flight,7,5,302,4,low,M,3,1597,3,18,0
6209,Flight,4,4,223,5,medium,M,4,1344,3,18,1
6210,Flight,6,1,261,4,low,F,6,1703,3,18,0
6211,Flight,4,1,273,5,low,F,7,1922,3,18,1
6212,Flight,6,5,260,4,low,F,2,1221,3,18,1
6213,Flight,5,1,266,5,low,F,9,1852,3,18,1
6214,Flight,2,1,164,5,low,F,8,1886,3,18,1
6215,Flight,5,5,240,6,medium,F,9,1117,3,18,1
6216,Flight,6,5,305,4,medium,M,10,1418,3,18,0
6217,Flight,5,3,248,5,low,F,7,1475,3,18,0
6218,Flight,7,2,279,4,medium,F,1,1480,3,18,1
6219,Flight,5,2,244,6,low,F,7,1315,3,18,1
6220,Flight,5,1,267,5,low,F,4,1097,3,18,1
6221,Flight,7,2,275,4,medium,F,6,1513,3,18,1
6222,Flight,6,4,299,4,medium,M,9,1036,3,18,0
6223,Flight,6,1,254,4,medium,F,3,1488,3,18,0
6224,Flight,6,1,273,4,medium,F,6,1524,3,18,1
6225,Flight,5,3,218,5,low,F,6,1278,3,18,0
6226,Flight,5,4,267,5,medium,F,10,1837,3,18,0
6227,Flight,6,2,259,4,medium,M,6,1066,3,18,0
6228,Flight,7,4,272,4,low,M,3,1805,3,18,1
6229,Ship,5,4,281,4,medium,M,8,1220,3,18,1
6230,Ship,6,2,267,4,medium,F,1,1935,3,18,1
6231,Ship,6,4,260,4,medium,F,10,1927,3,18,1
6232,Ship,7,2,261,4,medium,M,9,1918,3,18,0
6233,Ship,4,1,219,2,medium,F,2,1752,3,18,1
6234,Ship,4,3,264,5,medium,M,3,1639,3,18,1
6235,Ship,7,3,310,5,low,F,5,1563,4,18,1
6236,Ship,6,4,297,5,high,M,6,1631,4,18,1
6237,Ship,4,3,274,5,low,M,5,1512,4,18,1
6238,Ship,5,5,246,5,medium,M,6,1053,4,18,1
6239,Ship,5,3,221,6,medium,F,3,1960,4,18,0
6240,Ship,6,3,295,4,low,F,10,1495,4,18,1
6241,Ship,7,4,259,4,low,M,6,1697,4,18,1
6242,Ship,4,4,138,3,medium,F,7,1597,4,18,0
6243,Ship,3,5,250,2,low,F,9,1205,4,18,1
6244,Ship,5,1,236,6,medium,F,4,1705,4,18,1
6245,Ship,5,1,267,5,medium,M,10,1505,4,18,1
6246,Ship,6,4,283,4,medium,M,1,1384,4,18,0
6247,Ship,7,1,244,4,low,M,8,1817,4,18,0
6248,Ship,5,2,260,5,low,M,9,1809,4,18,0
6249,Ship,5,1,276,5,medium,M,5,1358,4,18,0
6250,Ship,7,3,307,4,low,M,4,1653,4,18,1
6251,Ship,6,5,266,4,low,M,8,1709,4,18,1
6252,Ship,5,2,237,5,medium,M,6,1084,4,18,1
6253,Ship,4,4,251,6,medium,M,4,1869,4,18,1
6254,Ship,4,1,247,6,low,M,4,1349,4,18,0
6255,Ship,3,3,279,4,low,M,3,4620,4,18,1
6256,Ship,5,5,230,3,low,F,10,5163,4,18,1
6257,Ship,4,5,234,3,low,F,4,5100,4,18,0
6258,Ship,6,5,152,4,medium,F,8,5351,4,18,1
6259,Ship,3,4,160,4,medium,M,9,4733,4,18,0
6260,Ship,3,2,263,3,low,F,3,5303,4,18,1
6261,Ship,4,1,164,3,low,M,4,5910,4,18,1
6262,Ship,3,3,209,2,medium,M,1,5098,4,18,0
6263,Ship,5,1,245,3,low,F,9,4694,4,18,1
6264,Ship,3,4,172,2,low,M,5,5919,4,18,1
6265,Ship,2,5,180,6,medium,F,7,4907,4,18,0
6266,Ship,3,3,145,3,medium,F,8,4522,4,18,1
6267,Ship,3,4,248,3,medium,F,6,4932,4,18,1
6268,Ship,5,4,242,3,high,F,4,4805,4,18,1
6269,Ship,4,3,237,3,medium,F,8,5045,4,18,0
6270,Ship,4,4,203,2,low,F,4,4793,4,18,1
6271,Ship,3,4,186,4,low,M,6,4403,4,18,1
6272,Ship,4,1,155,5,low,F,1,5986,4,18,1
6273,Ship,3,4,153,4,low,M,5,5604,4,18,0
6274,Ship,3,2,199,2,medium,M,10,4659,4,18,1
6275,Ship,4,5,219,3,medium,M,8,4605,4,18,1
6276,Ship,4,1,156,2,low,M,8,5488,4,18,1
6277,Ship,5,5,135,2,low,F,1,4324,4,18,0
6278,Ship,3,4,244,3,medium,M,2,5389,4,18,1
6279,Ship,5,1,183,3,low,F,10,5023,4,18,1
6280,Ship,4,3,258,2,low,F,3,4555,4,18,1
6281,Ship,6,2,168,2,low,M,3,5853,4,18,1
6282,Ship,5,1,161,2,medium,F,10,4108,4,18,0
6283,Ship,4,2,246,2,low,M,2,4497,4,18,0
6284,Ship,3,3,232,4,medium,M,3,5828,4,18,1
6285,Ship,3,3,155,2,medium,F,5,5577,4,18,1
6286,Ship,5,5,162,2,medium,M,6,5868,4,18,1
6287,Ship,4,3,123,4,medium,M,6,4166,4,18,1
6288,Ship,3,4,235,2,low,F,10,4575,4,18,1
6289,Ship,5,1,179,2,low,F,3,5417,4,18,1
6290,Ship,3,5,202,2,medium,M,3,5746,4,18,0
6291,Ship,4,5,272,2,medium,F,1,5378,4,18,1
6292,Ship,4,2,185,3,medium,M,1,5338,4,18,1
6293,Ship,3,3,188,2,medium,F,2,4336,4,18,1
6294,Ship,3,2,250,4,low,F,3,5449,4,18,0
6295,Ship,5,3,224,4,low,M,7,4553,4,18,1
6296,Ship,4,1,261,3,low,F,10,5943,4,18,1
6297,Ship,3,1,200,2,medium,M,8,4337,4,18,1
6298,Ship,4,1,200,4,medium,M,3,5837,4,18,1
6299,Ship,2,1,143,3,low,M,4,4512,4,18,1
6300,Ship,3,4,199,3,low,M,7,5089,4,18,1
6301,Ship,4,5,157,3,medium,M,2,5791,4,18,0
6302,Ship,3,2,225,3,high,M,5,4304,4,18,0
6303,Ship,3,3,152,2,medium,M,3,4193,4,18,0
6304,Ship,4,4,236,2,medium,F,6,5101,4,18,0
6305,Ship,3,1,266,5,low,M,1,5459,4,18,1
6306,Ship,3,2,243,4,medium,M,4,4410,4,18,0
6307,Ship,4,5,224,6,high,F,5,5659,4,18,0
6308,Ship,3,5,153,4,low,F,10,5897,4,18,1
6309,Ship,4,2,232,3,medium,F,7,5737,4,18,0
6310,Ship,3,3,253,3,medium,M,5,4754,4,18,0
6311,Ship,3,3,150,3,low,M,5,5328,4,18,1
6312,Ship,4,3,198,2,low,M,5,5724,4,18,0
6313,Ship,4,4,231,3,low,M,9,4305,4,18,0
6314,Ship,3,5,135,2,medium,F,9,5614,4,18,0
6315,Ship,5,4,153,3,low,M,5,4711,4,18,0
6316,Ship,4,2,201,2,low,M,3,4869,4,18,0
6317,Ship,4,4,273,2,medium,M,6,5676,4,18,0
6318,Ship,5,4,245,3,high,M,4,4298,4,18,1
6319,Ship,4,4,157,2,low,M,9,4491,4,18,0
6320,Ship,4,3,150,2,high,F,8,4965,4,18,0
6321,Ship,3,3,243,2,low,M,3,4675,4,18,0
6322,Road,4,5,105,5,high,M,4,5824,4,18,0
6323,Road,5,4,221,5,low,M,6,5059,4,18,1
6324,Road,3,1,236,6,medium,F,10,4858,4,18,1
6325,Road,4,4,263,3,medium,M,5,4193,4,18,1
6326,Road,3,3,213,2,low,M,10,5495,4,18,1
6327,Road,6,1,259,3,low,F,3,5683,4,18,1
6328,Road,4,2,190,3,medium,M,7,4766,4,18,1
6329,Road,3,5,213,4,medium,M,9,5550,4,18,0
6330,Road,5,3,261,4,medium,F,5,4623,4,18,0
6331,Road,3,5,254,3,medium,M,5,4946,4,18,1
6332,Road,3,4,151,4,medium,F,1,4587,4,18,0
6333,Road,5,1,187,4,medium,F,9,5657,4,18,0
6334,Road,4,5,139,2,medium,F,1,4606,4,18,1
6335,Road,5,2,173,2,high,F,10,4741,4,18,1
6336,Road,3,3,136,3,low,M,10,5175,4,18,1
6337,Road,4,1,272,4,high,M,1,5597,4,18,1
6338,Road,6,4,116,3,low,M,6,4649,4,18,1
6339,Road,4,2,181,3,low,M,10,4212,4,18,0
6340,Road,5,3,230,3,medium,M,4,4914,4,18,0
6341,Road,2,5,127,3,medium,F,3,5964,4,18,1
6342,Road,3,1,182,3,low,M,2,5760,4,18,1
6343,Road,3,1,186,2,medium,F,7,4556,4,18,1
6344,Flight,5,1,271,4,low,M,3,4610,4,18,0
6345,Flight,5,3,171,2,medium,F,1,5385,4,18,0
6346,Flight,4,3,238,2,medium,F,2,5328,4,18,1
6347,Flight,4,4,184,3,low,M,8,4453,4,18,0
6348,Flight,5,2,214,2,low,F,8,4767,4,18,1
6349,Flight,4,4,279,6,medium,M,5,4898,4,18,0
6350,Flight,3,2,168,4,low,F,1,4184,4,18,0
6351,Flight,6,4,221,5,medium,M,8,4511,4,18,0
6352,Flight,3,5,260,3,medium,M,7,5379,4,18,0
6353,Flight,4,3,204,3,medium,M,2,5010,4,18,1
6354,Flight,4,2,142,3,medium,F,6,4918,4,18,1
6355,Flight,4,3,178,3,medium,M,3,5669,4,18,1
6356,Flight,2,1,203,3,medium,M,6,4234,4,18,1
6357,Flight,4,2,180,4,medium,M,9,4329,4,18,1
6358,Flight,4,4,193,3,medium,F,3,4596,4,18,1
6359,Flight,5,4,99,2,high,F,4,4259,4,18,1
6360,Flight,3,1,250,3,low,M,1,4347,4,18,1
6361,Flight,4,1,152,3,medium,F,3,4250,4,18,0
6362,Flight,4,1,265,2,low,F,10,5418,4,18,0
6363,Flight,2,3,226,2,medium,M,2,4566,4,18,1
6364,Flight,3,3,234,3,low,M,3,4405,4,18,1
6365,Flight,4,3,225,2,high,F,4,4732,4,18,1
6366,Ship,3,5,161,2,medium,M,9,4623,4,18,1
6367,Ship,5,2,246,3,medium,F,10,5110,4,18,1
6368,Ship,4,5,162,3,medium,F,10,4850,4,18,0
6369,Ship,4,4,135,3,medium,M,2,5016,4,18,1
6370,Ship,4,3,201,2,low,F,10,4875,4,18,1
6371,Ship,6,4,235,6,low,M,1,5533,4,18,0
6372,Ship,5,2,214,2,low,F,10,5192,4,18,1
6373,Ship,6,3,245,5,medium,F,8,5678,4,18,0
6374,Ship,5,5,192,2,low,M,10,5564,4,18,1
6375,Ship,5,5,179,5,low,M,3,4333,4,18,0
6376,Ship,6,3,210,4,medium,M,9,5440,4,18,1
6377,Ship,3,2,209,2,medium,F,2,4635,4,18,1
6378,Ship,4,2,200,3,medium,M,7,4323,4,18,1
6379,Ship,6,3,165,5,medium,M,5,4871,4,18,1
6380,Ship,3,5,168,3,medium,M,7,4296,4,18,1
6381,Ship,4,4,203,2,low,F,10,5192,4,18,1
6382,Ship,4,5,202,3,medium,M,8,5416,4,18,1
6383,Ship,4,2,266,3,medium,F,2,5252,4,18,0
6384,Ship,2,1,248,6,low,F,2,5182,4,18,1
6385,Ship,5,3,173,3,low,M,5,5395,4,18,1
6386,Ship,2,4,156,3,medium,F,8,5668,4,18,0
6387,Ship,3,5,109,2,high,M,2,5978,4,18,0
6388,Ship,3,4,250,3,low,M,6,4830,4,18,0
6389,Ship,2,4,195,4,medium,M,3,5641,4,18,0
6390,Ship,4,1,160,5,low,F,10,4018,4,18,0
6391,Ship,2,5,189,3,low,F,5,5320,4,18,1
6392,Ship,4,3,239,3,medium,M,9,5897,4,18,0
6393,Ship,3,3,204,2,medium,F,5,5399,4,18,1
6394,Ship,4,5,156,3,low,M,5,4610,4,18,1
6395,Ship,5,2,192,3,high,F,7,5695,4,18,0
6396,Ship,4,2,233,2,low,M,7,5546,4,18,0
6397,Ship,5,3,253,3,low,F,3,5944,4,18,0
6398,Ship,2,1,277,6,low,M,10,4165,4,18,1
6399,Ship,4,2,211,2,low,F,9,5883,4,18,0
6400,Ship,6,4,172,6,medium,F,10,5554,4,18,0
6401,Ship,5,4,211,4,low,F,4,4498,4,18,0
6402,Ship,2,3,248,4,high,F,2,4521,4,18,1
6403,Ship,3,4,176,3,medium,M,4,5623,4,18,1
6404,Ship,4,1,100,6,medium,M,6,5841,4,18,1
6405,Ship,5,5,195,4,low,F,1,4393,4,18,0
